Affinity Row ID,Organization Id,Name,Website,Coverage status,People,Status,Sector,Sub-sector,Investment Manager,Description,Primary Owner,Deal Team,Priority,Investors,Source Name,Source Type,Date Added,Time in Current Status,Investment Stage,AIN PoV,Potential Outlier-Investor flag,Pipeline Type
row_117,org_00117,Notion,notion.so,Pending,82,Lead,AI/ML,Consumer,Sarah Johnson,Innovative company focused on ML solutions,Team B,Gamma,Low,,Internal,Referral,2024-12-30,155,Growth,Neutral,No,Fast Track
row_118,org_00118,SphereHQ,spherehq.com,Pending,414,Lead,CleanTech,B2C,Emma Davis,Innovative company focused on analytics solutions,Team C,Alpha,High,,Research,Indirect,2025-03-22,137,Seed,Under Review,Yes,Strategic
row_119,org_00119,SphereHQ,usespherehq.com,Inactive,66,Lead,AI/ML,B2B,Emma Davis,Innovative company focused on security solutions,Team B,Gamma,Medium,"Accel, GV",Conference,Direct,2024-06-27,167,Series C,Under Review,No,Strategic
row_120,org_00120,SmartDrift,smartdrift.com,Active,136,Passed,HealthTech,Infrastructure,John Smith,Innovative company focused on cloud solutions,Team B,Delta,High,Accel,External Referral,Direct,2025-03-06,65,Series C,Under Review,Yes,Strategic
row_121,org_00121,LinkLabs,getlinklabs.com,Pending,93,Lead,FinTech,Consumer,Emma Davis,Innovative company focused on cloud solutions,Team B,Beta,Medium,,Research,Referral,2025-03-29,71,Seed,Negative,Yes,Strategic
row_122,org_00122,TechGridBase,techgridbase.ai,Inactive,241,Passed,HealthTech,B2C,Sarah Johnson,Innovative company focused on ML solutions,Team A,Gamma,High,,External Referral,Indirect,2024-10-11,7,Series B,Under Review,No,Fast Track
row_123,org_00123,MindLabs,mindlabs.com,Pending,46,Closed,HealthTech,Enterprise,Sarah Johnson,Innovative company focused on AI solutions,Team B,Delta,High,GV,Internal,Indirect,2024-11-16,80,Series B,Negative,Yes,Strategic
row_124,org_00124,StackAI,stackai.tech,Pending,93,In Discussion,SaaS,Consumer,John Smith,Innovative company focused on ML solutions,Team B,Gamma,High,,Internal,Direct,2024-07-07,67,Series A,Negative,No,Standard
row_125,org_00125,Okta,okta.com,Active,406,In Discussion,Cybersecurity,B2B,Emma Davis,Innovative company focused on analytics solutions,Team A,Alpha,High,"YC, Accel, YC",Research,Direct,2024-10-20,138,Seed,Under Review,Yes,Fast Track
row_126,org_00126,Pulse,pulse.com,Pending,300,In Discussion,AI/ML,B2B,Emma Davis,Innovative company focused on cloud solutions,Team C,Gamma,Medium,"a16z, GV",Research,Direct,2024-06-21,101,Seed,Under Review,No,Fast Track
row_127,org_00127,Carta,carta.com,Active,332,In Discussion,FinTech,Enterprise,Emma Davis,Innovative company focused on security solutions,Team C,Gamma,Medium,"Accel, a16z",Research,Referral,2024-10-14,95,Growth,Positive,No,Standard
row_128,org_00128,SphereAI,sphereai.tech,Pending,299,In Discussion,AI/ML,B2C,Michael Chen,Innovative company focused on AI solutions,Team B,Beta,Low,,Internal,Indirect,2024-09-11,87,Series B,Neutral,Yes,Standard
row_129,org_00129,HubSpot,hubspot.com,Inactive,108,In Discussion,CleanTech,Consumer,Emma Davis,Innovative company focused on ML solutions,Team A,Alpha,High,"a16z, Sequoia",Internal,Referral,2025-03-10,91,Series B,Positive,Yes,Strategic
row_130,org_00130,ServiceNow,servicenow.com,Pending,18,In Discussion,AI/ML,B2C,Sarah Johnson,Innovative company focused on analytics solutions,Team C,Alpha,Medium,"YC, a16z, a16z",Conference,Indirect,2025-02-22,103,Seed,Neutral,Yes,Standard
row_131,org_00131,Figma,figma.com,Active,292,Closed,CleanTech,B2B,Sarah Johnson,Innovative company focused on AI solutions,Team B,Beta,Medium,YC,Research,Referral,2024-11-02,126,Series A,Neutral,No,Fast Track
row_132,org_00132,Zendesk,zendesk.com,Active,183,Lead,Cybersecurity,B2C,Michael Chen,Innovative company focused on ML solutions,Team B,Gamma,Medium,"a16z, GV, YC",Conference,Indirect,2025-02-16,155,Seed,Positive,Yes,Fast Track
row_133,org_00133,Scale,scale.com,Inactive,129,Due Diligence,CleanTech,B2B,Michael Chen,Innovative company focused on security solutions,Team A,Delta,High,Sequoia,External Referral,Direct,2024-12-21,113,Series A,Positive,Yes,Fast Track
row_134,org_00134,MindCloud,mindcloud.xyz,Pending,426,Passed,AI/ML,B2C,Emma Davis,Innovative company focused on analytics solutions,Team B,Alpha,Low,"Sequoia, GV, YC",Conference,Direct,2025-03-05,4,Series B,Neutral,No,Strategic
row_135,org_00135,SparkAI,sparkai.ai,Pending,357,Due Diligence,AI/ML,Enterprise,John Smith,Innovative company focused on security solutions,Team C,Alpha,Medium,a16z,External Referral,Direct,2024-11-24,88,Growth,Neutral,No,Strategic
row_136,org_00136,SpaceHQ,spacehq.so,Inactive,27,Due Diligence,CleanTech,Infrastructure,Michael Chen,Innovative company focused on cloud solutions,Team A,Gamma,High,Sequoia,External Referral,Referral,2024-07-04,151,Series C,Neutral,Yes,Standard
row_137,org_00137,Mercury,mercury.com,Pending,67,Lead,HealthTech,Enterprise,Michael Chen,Innovative company focused on ML solutions,Team C,Gamma,Medium,GV,Conference,Direct,2025-03-10,176,Series B,Negative,Yes,Strategic
row_138,org_00138,getLogic,joingetlogic.com,Pending,147,Lead,Cybersecurity,Enterprise,Emma Davis,Innovative company focused on analytics solutions,Team C,Alpha,Medium,,Research,Indirect,2024-10-25,170,Series A,Neutral,Yes,Strategic
row_139,org_00139,NeoGrid,neogrid.com,Active,485,Lead,SaaS,Infrastructure,Emma Davis,Innovative company focused on ML solutions,Team C,Gamma,Low,,External Referral,Referral,2024-06-06,3,Seed,Under Review,No,Fast Track
row_140,org_00140,getSpark,trygetspark.com,Pending,157,In Discussion,FinTech,Infrastructure,Michael Chen,Innovative company focused on ML solutions,Team B,Delta,Medium,,Research,Indirect,2025-02-23,91,Series B,Under Review,No,Fast Track
row_141,org_00141,WaveAI,waveai.ai,Pending,149,Closed,AI/ML,Consumer,John Smith,Innovative company focused on analytics solutions,Team B,Alpha,Medium,"a16z, YC",Internal,Referral,2024-10-21,3,Growth,Under Review,Yes,Standard
row_142,org_00142,SpaceCloud,spacecloud.so,Inactive,229,In Discussion,FinTech,Consumer,Michael Chen,Innovative company focused on security solutions,Team C,Delta,High,Accel,External Referral,Indirect,2024-06-05,156,Series A,Positive,No,Fast Track
row_143,org_00143,Mercury,mercury.com,Inactive,499,Closed,SaaS,Enterprise,Emma Davis,Innovative company focused on ML solutions,Team C,Delta,High,"Accel, GV, Sequoia",Internal,Indirect,2025-04-05,81,Seed,Positive,Yes,Strategic
row_144,org_00144,DataWaveTech,datawavetech.tech,Active,454,Closed,FinTech,Enterprise,Emma Davis,Innovative company focused on ML solutions,Team A,Gamma,Low,"YC, a16z",Conference,Referral,2024-09-27,159,Series C,Positive,Yes,Standard
row_145,org_00145,getSignal,getsignal.com,Pending,466,Due Diligence,SaaS,B2B,Michael Chen,Innovative company focused on cloud solutions,Team A,Delta,High,"YC, Accel, Accel",Research,Referral,2025-04-17,138,Series A,Neutral,No,Standard
row_146,org_00146,HubSpot,hubspot.com,Pending,313,Due Diligence,CleanTech,B2B,John Smith,Innovative company focused on AI solutions,Team B,Gamma,High,GV,Conference,Direct,2025-02-07,177,Seed,Under Review,Yes,Fast Track
row_147,org_00147,ScaleLabs,tryscalelabs.com,Pending,108,Closed,HealthTech,Consumer,Michael Chen,Innovative company focused on ML solutions,Team B,Beta,Low,,External Referral,Direct,2024-10-20,94,Series C,Neutral,Yes,Fast Track
row_148,org_00148,getLogic,getlogic.com,Active,108,Closed,AI/ML,Consumer,Michael Chen,Innovative company focused on cloud solutions,Team A,Gamma,Medium,,Internal,Indirect,2024-06-07,126,Seed,Negative,No,Fast Track
row_149,org_00149,LinkHQ,linkhq.com,Active,439,In Discussion,SaaS,B2B,Emma Davis,Innovative company focused on security solutions,Team C,Delta,Low,"GV, YC",External Referral,Indirect,2025-05-02,113,Series C,Negative,Yes,Standard
row_150,org_00150,MindAI,mindai.io,Inactive,43,In Discussion,FinTech,B2B,John Smith,Innovative company focused on cloud solutions,Team B,Beta,High,"Sequoia, a16z",Conference,Indirect,2025-04-21,149,Series C,Positive,Yes,Fast Track
row_151,org_00151,Spark,getspark.com,Active,439,Due Diligence,AI/ML,B2C,Sarah Johnson,Innovative company focused on AI solutions,Team C,Gamma,Low,"Sequoia, GV, YC",Research,Referral,2024-12-21,100,Series C,Negative,No,Strategic
row_152,org_00152,SparkAI,sparkai.ai,Pending,202,Lead,HealthTech,B2C,John Smith,Innovative company focused on cloud solutions,Team A,Delta,Medium,"Accel, YC, Sequoia",Research,Referral,2024-06-24,53,Seed,Under Review,Yes,Standard
row_153,org_00153,getDrift,getdrift.com,Pending,138,Closed,CleanTech,B2B,Michael Chen,Innovative company focused on cloud solutions,Team B,Alpha,Low,Sequoia,External Referral,Direct,2024-08-16,87,Series C,Negative,Yes,Fast Track
row_154,org_00154,GridHQ,gridhq.com,Active,71,In Discussion,AI/ML,B2C,Michael Chen,Innovative company focused on security solutions,Team B,Alpha,High,"YC, a16z",External Referral,Indirect,2024-07-02,89,Series A,Positive,No,Strategic
row_155,org_00155,Stripe,stripe.com,Pending,395,Due Diligence,SaaS,Infrastructure,Michael Chen,Innovative company focused on cloud solutions,Team A,Gamma,High,"GV, GV",Internal,Direct,2024-06-25,54,Growth,Neutral,No,Strategic
row_156,org_00156,Datadog,datadoghq.com,Pending,183,In Discussion,HealthTech,Consumer,John Smith,Innovative company focused on cloud solutions,Team B,Gamma,Low,GV,Conference,Referral,2024-08-21,20,Growth,Negative,No,Fast Track
row_157,org_00157,getGrid,getgrid.com,Active,460,Closed,FinTech,Consumer,Emma Davis,Innovative company focused on analytics solutions,Team A,Alpha,Medium,"GV, GV, GV",External Referral,Referral,2024-06-05,113,Series C,Under Review,Yes,Strategic
row_158,org_00158,DataLogic,datalogic.ai,Active,46,Closed,HealthTech,B2B,Michael Chen,Innovative company focused on cloud solutions,Team B,Delta,Low,"GV, Accel, a16z",Internal,Referral,2024-10-22,49,Growth,Under Review,No,Standard
row_159,org_00159,Figma,figma.com,Pending,452,Passed,HealthTech,Enterprise,Michael Chen,Innovative company focused on analytics solutions,Team A,Delta,Medium,,External Referral,Direct,2024-08-22,135,Growth,Under Review,Yes,Standard
row_160,org_00160,QuantumGrid,quantumgrid.com,Pending,19,Lead,Cybersecurity,B2B,John Smith,Innovative company focused on AI solutions,Team B,Delta,Medium,Sequoia,Research,Referral,2024-11-12,29,Series C,Neutral,No,Strategic
row_161,org_00161,LogicHQ,logichq.com,Pending,115,Passed,HealthTech,B2C,Sarah Johnson,Innovative company focused on AI solutions,Team C,Gamma,Low,"a16z, Sequoia, Sequoia",Internal,Indirect,2024-12-14,48,Series C,Under Review,Yes,Standard
row_162,org_00162,MetaShift,metashift.com,Inactive,161,Due Diligence,HealthTech,Enterprise,Sarah Johnson,Innovative company focused on ML solutions,Team C,Beta,Medium,"Sequoia, Sequoia",Internal,Direct,2025-05-23,13,Series A,Positive,Yes,Fast Track
row_163,org_00163,HubSpot,hubspot.com,Inactive,293,In Discussion,AI/ML,B2C,Emma Davis,Innovative company focused on ML solutions,Team C,Beta,High,"GV, GV",External Referral,Referral,2024-08-01,3,Series B,Positive,No,Strategic
row_164,org_00164,FlowLabs,flowlabs.com,Inactive,482,Due Diligence,FinTech,Infrastructure,Emma Davis,Innovative company focused on AI solutions,Team B,Beta,Low,"Accel, Sequoia",Conference,Direct,2025-02-03,2,Seed,Under Review,Yes,Standard
row_165,org_00165,Shift,shift.com,Active,235,Closed,AI/ML,B2C,Michael Chen,Innovative company focused on AI solutions,Team B,Beta,Medium,,Research,Direct,2024-10-03,16,Series C,Negative,Yes,Fast Track
row_166,org_00166,FlowHub,tryflowhub.com,Inactive,415,Passed,AI/ML,Infrastructure,John Smith,Innovative company focused on security solutions,Team C,Beta,High,"YC, Accel",Conference,Referral,2025-01-03,94,Series C,Under Review,No,Fast Track
row_167,org_00167,CyberDrift,cyberdrift.ai,Active,424,Passed,SaaS,Infrastructure,Michael Chen,Innovative company focused on analytics solutions,Team C,Gamma,Low,GV,Internal,Referral,2025-01-03,102,Growth,Positive,Yes,Standard
row_168,org_00168,Flow,flow.com,Active,161,Passed,AI/ML,B2C,Emma Davis,Innovative company focused on cloud solutions,Team A,Gamma,High,GV,Conference,Direct,2024-11-28,134,Series A,Positive,Yes,Strategic
row_169,org_00169,AIShift,aishift.ai,Inactive,42,Due Diligence,Cybersecurity,B2C,John Smith,Innovative company focused on security solutions,Team A,Beta,High,,Internal,Direct,2025-05-22,45,Growth,Positive,Yes,Fast Track
row_170,org_00170,WaveLabs,wavelabs.com,Inactive,445,Closed,Cybersecurity,Infrastructure,John Smith,Innovative company focused on security solutions,Team A,Gamma,High,"YC, Accel",Conference,Referral,2025-03-05,71,Series C,Negative,No,Fast Track
row_171,org_00171,NextFlow,nextflow.com,Inactive,101,In Discussion,SaaS,Enterprise,Emma Davis,Innovative company focused on security solutions,Team C,Gamma,Medium,,External Referral,Indirect,2024-11-16,133,Series C,Negative,No,Fast Track
row_172,org_00172,Figma,figma.com,Pending,489,In Discussion,CleanTech,Infrastructure,Sarah Johnson,Innovative company focused on AI solutions,Team C,Beta,Low,"GV, Sequoia, a16z",Conference,Direct,2025-03-22,56,Growth,Negative,No,Fast Track
row_173,org_00173,ScaleLabs,scalelabs.com,Inactive,415,Due Diligence,FinTech,Consumer,Sarah Johnson,Innovative company focused on AI solutions,Team C,Delta,Low,"Accel, a16z, Accel",Internal,Direct,2024-09-21,127,Series C,Positive,No,Strategic
row_174,org_00174,Mercury,mercury.com,Pending,443,Passed,FinTech,Infrastructure,John Smith,Innovative company focused on ML solutions,Team A,Gamma,Medium,"GV, GV, a16z",Research,Indirect,2024-09-01,32,Series B,Neutral,No,Standard
row_175,org_00175,Wave,trywave.com,Active,293,Lead,AI/ML,Enterprise,Michael Chen,Innovative company focused on security solutions,Team B,Delta,Low,"Sequoia, Accel",Research,Referral,2024-07-11,49,Seed,Under Review,No,Standard
row_176,org_00176,LinkAI,linkai.ai,Pending,258,Due Diligence,AI/ML,Consumer,Sarah Johnson,Innovative company focused on AI solutions,Team C,Gamma,High,,Research,Referral,2024-07-10,13,Seed,Under Review,No,Standard
row_177,org_00177,Box,box.com,Inactive,200,Due Diligence,CleanTech,B2B,Michael Chen,Innovative company focused on ML solutions,Team B,Gamma,Low,"a16z, a16z, GV",Internal,Indirect,2025-03-25,158,Seed,Positive,No,Fast Track
row_178,org_00178,ShiftAI,shiftai.ai,Active,90,Closed,AI/ML,B2B,Sarah Johnson,Innovative company focused on ML solutions,Team B,Beta,Medium,"YC, a16z, Accel",Conference,Referral,2025-03-18,25,Series B,Negative,Yes,Strategic
row_179,org_00179,Slack,slack.com,Active,326,In Discussion,FinTech,Enterprise,Sarah Johnson,Innovative company focused on analytics solutions,Team B,Gamma,High,,Research,Referral,2024-08-24,60,Series C,Neutral,Yes,Standard
row_180,org_00180,QuantumFlow,quantumflow.com,Active,14,Due Diligence,HealthTech,Infrastructure,Michael Chen,Innovative company focused on cloud solutions,Team A,Alpha,Medium,"GV, Sequoia",Research,Direct,2025-01-25,59,Growth,Neutral,Yes,Strategic
row_181,org_00181,SphereLabs,spherelabs.com,Pending,9,Due Diligence,Cybersecurity,B2C,Emma Davis,Innovative company focused on analytics solutions,Team B,Alpha,High,a16z,Research,Direct,2025-04-22,156,Series A,Negative,Yes,Standard
row_182,org_00182,getChain,trygetchain.tech,Inactive,127,Passed,HealthTech,Enterprise,Sarah Johnson,Innovative company focused on ML solutions,Team C,Beta,High,,External Referral,Direct,2025-05-27,58,Series C,Under Review,No,Fast Track
row_183,org_00183,MetaCode,metacode.sh,Active,334,Passed,HealthTech,Consumer,Sarah Johnson,Innovative company focused on analytics solutions,Team A,Delta,Low,Accel,Internal,Indirect,2025-05-22,20,Series B,Under Review,Yes,Standard
row_184,org_00184,Asana,asana.com,Active,357,Lead,FinTech,Consumer,Michael Chen,Innovative company focused on cloud solutions,Team C,Delta,High,GV,Internal,Referral,2024-11-03,162,Series B,Neutral,Yes,Fast Track
row_185,org_00185,MetaForce,metaforce.com,Active,122,Closed,HealthTech,B2B,Emma Davis,Innovative company focused on ML solutions,Team C,Delta,Medium,"YC, a16z, a16z",Internal,Referral,2025-02-13,133,Seed,Neutral,Yes,Fast Track
row_186,org_00186,NextScale,nextscale.com,Pending,298,Lead,CleanTech,Consumer,Sarah Johnson,Innovative company focused on AI solutions,Team A,Alpha,Low,,Internal,Direct,2024-08-17,171,Series C,Negative,Yes,Standard
row_187,org_00187,CloudPulse,joincloudpulse.xyz,Pending,401,Passed,SaaS,Enterprise,Sarah Johnson,Innovative company focused on AI solutions,Team C,Delta,Medium,"GV, Sequoia",Internal,Direct,2025-05-12,57,Seed,Under Review,Yes,Strategic
row_188,org_00188,StreamHQ,trystreamhq.com,Inactive,163,In Discussion,AI/ML,Consumer,Emma Davis,Innovative company focused on AI solutions,Team C,Delta,High,,External Referral,Indirect,2024-08-06,54,Series A,Neutral,No,Fast Track
row_189,org_00189,ForceLabs,forcelabs.com,Pending,307,Passed,SaaS,Enterprise,Sarah Johnson,Innovative company focused on AI solutions,Team A,Beta,Medium,,Conference,Referral,2024-09-23,112,Seed,Under Review,No,Strategic
row_190,org_00190,PulseHQ,pulsehq.com,Active,232,Closed,Cybersecurity,B2C,Emma Davis,Innovative company focused on ML solutions,Team C,Delta,Medium,,External Referral,Indirect,2025-05-20,173,Series A,Neutral,Yes,Standard
row_191,org_00191,getFlow,getflow.com,Inactive,369,Passed,AI/ML,B2B,Emma Davis,Innovative company focused on security solutions,Team B,Alpha,High,,Research,Referral,2025-01-25,86,Series B,Negative,Yes,Fast Track
row_192,org_00192,WaveLabs,joinwavelabs.com,Active,220,Closed,HealthTech,Consumer,Michael Chen,Innovative company focused on cloud solutions,Team C,Alpha,Low,"Sequoia, YC",External Referral,Indirect,2025-04-04,37,Seed,Under Review,Yes,Strategic
row_193,org_00193,TechPulse,techpulse.io,Active,440,Closed,Cybersecurity,Enterprise,John Smith,Innovative company focused on cloud solutions,Team B,Alpha,Medium,,Internal,Direct,2025-02-09,84,Seed,Neutral,Yes,Fast Track
row_194,org_00194,SignalAI,signalai.ai,Pending,188,Closed,AI/ML,Infrastructure,Emma Davis,Innovative company focused on AI solutions,Team C,Beta,High,GV,External Referral,Indirect,2024-07-19,48,Growth,Neutral,No,Standard
row_195,org_00195,getSignal,getsignal.com,Inactive,19,Closed,CleanTech,B2B,Michael Chen,Innovative company focused on security solutions,Team A,Beta,Low,"YC, GV, GV",Internal,Indirect,2024-07-31,118,Series B,Neutral,Yes,Fast Track
row_196,org_00196,Snowflake,snowflake.com,Pending,161,Closed,CleanTech,B2C,John Smith,Innovative company focused on AI solutions,Team A,Gamma,Low,Sequoia,External Referral,Direct,2024-07-14,48,Growth,Neutral,No,Standard
